,soundname,nsyll,npause,dur(s),phonationtime(s),speechrate(nsyll / dur),articulation rate(nsyll / phonationtime),ASD(speakingtime / nsyll)
1337,C:\Users\Ian\Desktop\OUTPUT\TEST\DR6\MRJS0\SX364.waV,17,0,4.33925,4.33925,3.9177277179236043,4.2482741386311815,0.23538970588235292
1338,C:\Users\Ian\Desktop\OUTPUT\TEST\DR6\MRJS0\SX4.waV,8,0,2.432,2.432,3.2894736842105265,3.2894736842105265,0.304
1339,C:\Users\Ian\Desktop\OUTPUT\TEST\DR6\MRJS0\SX94.waV,8,0,2.368,2.368,3.3783783783783785,3.952569169960474,0.253
1340,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SA1.waV,11,0,3.712,3.712,2.963362068965517,3.2276995305164315,0.3098181818181818
1341,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SA2.waV,11,0,2.905625,2.905625,3.785760378576038,4.37060766346321,0.22880113636363636
1342,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SI1037.waV,16,0,4.352,4.352,3.676470588235294,4.566210045662101,0.219
1343,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SI1667.waV,14,0,4.2304375,4.2304375,3.3093503922466647,3.3093503922466647,0.30217410714285714
1344,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SI2297.waV,13,0,3.44325,3.44325,3.775502795324185,3.775502795324185,0.2648653846153846
1345,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SX137.waV,16,0,3.4624375,3.4624375,4.621022040109027,4.621022040109027,0.21640234375
1346,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SX227.waV,8,0,2.073625,2.073625,3.8579781783109293,3.8579781783109293,0.259203125
1347,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SX317.waV,10,0,2.585625,2.585625,3.8675368624607205,3.8675368624607205,0.2585625
1348,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SX407.waV,11,0,3.1744375,3.1744375,3.465180839125042,3.465180839125042,0.28858522727272723
1349,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FCAU0\SX47.waV,12,0,2.57925,2.57925,4.652515266065716,4.652515266065716,0.2149375
1350,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SA1.waV,10,0,3.0848125,3.0848125,3.241688109082805,3.241688109082805,0.30848125
1351,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SA2.waV,9,0,2.624,2.624,3.4298780487804876,3.4298780487804876,0.29155555555555557
1352,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SI1559.waV,16,0,3.3984375,3.3984375,4.708045977011494,4.708045977011494,0.21240234375
1353,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SI2189.waV,9,0,2.2528125,2.2528125,3.9950062421972534,3.9950062421972534,0.2503125
1354,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SI929.waV,12,0,2.8608125,2.8608125,4.194612544513141,4.194612544513141,0.23840104166666667
1355,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SX119.waV,12,0,3.02725,3.02725,3.9639937236766043,5.064092419686659,0.19746875
1356,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SX209.waV,10,0,2.5664375,2.5664375,3.896451793585466,4.489904729834013,0.22272187500000004
1357,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SX29.waV,8,1,2.5408125,2.5408125,3.148599119376184,4.570367593237283,0.21880078125000002
1358,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SX299.waV,13,0,3.2064375,3.2064375,4.054343800557472,5.103605648317405,0.19593990384615384
1359,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FDHC0\SX389.waV,12,0,2.457625,2.457625,4.882762829967956,4.882762829967956,0.20480208333333336
1360,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SA1.waV,13,0,3.2448125,3.2448125,4.006394822505152,4.006394822505152,0.24960096153846154
1361,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SA2.waV,10,0,2.6368125,2.6368125,3.792457749650383,3.792457749650383,0.26368125
1362,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SI1578.waV,12,0,2.841625,2.841625,4.2229358201733165,4.2229358201733165,0.23680208333333333
1363,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SI2208.waV,13,0,3.257625,3.257625,3.990637350830743,3.990637350830743,0.25058653846153844
1364,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SI948.waV,20,0,4.2048125,4.2048125,4.756454657609584,4.756454657609584,0.21024062500000001
1365,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SX138.waV,10,0,2.9248125,2.9248125,3.419022586917965,3.419022586917965,0.29248124999999997
1366,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SX228.waV,8,0,2.457625,2.457625,3.255175219978638,3.255175219978638,0.307203125
1367,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SX318.waV,10,0,2.6688125,2.6688125,3.7469848481300203,4.328243139058336,0.23104062500000003
1368,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SX408.waV,9,1,2.86725,2.86725,3.1388961548522105,4.194581998252258,0.23840277777777777
1369,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FGWR0\SX48.waV,13,0,2.9568125,2.9568125,4.396626434716439,5.296596681987752,0.18880048076923076
1370,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SA1.waV,15,0,4.985625,4.985625,3.0086498683715686,3.5204553122203803,0.28405416666666666
1371,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SA2.waV,13,0,3.5008125,3.5008125,3.7134236695052936,3.7134236695052936,0.26929326923076924
1372,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SI1579.waV,7,0,2.784,2.784,2.514367816091954,2.514367816091954,0.3977142857142857
1373,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SI2209.waV,4,0,1.7664375,1.7664375,2.2644446803240985,2.2644446803240985,0.441609375
1374,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SI949.waV,19,0,5.1328125,5.1328125,3.7016742770167426,3.7016742770167426,0.2701480263157895
1375,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SX139.waV,14,0,3.82725,3.82725,3.657978966620942,3.657978966620942,0.273375
1376,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SX229.waV,8,0,2.1568125,2.1568125,3.7091773160624766,3.7091773160624766,0.2696015625
1377,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SX319.waV,12,0,4.4544375,4.4544375,2.6939428379004084,2.904711835944296,0.3442682291666667
1378,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SX409.waV,13,0,4.4224375,4.4224375,2.939555392246923,2.939555392246923,0.3401875
1379,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FISB0\SX49.waV,12,0,3.76325,3.76325,3.188733142895104,3.188733142895104,0.3136041666666667
1380,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SA1.waV,12,0,3.36,3.36,3.5714285714285716,3.5714285714285716,0.27999999999999997
1381,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SA2.waV,10,0,2.51525,2.51525,3.9757479375807576,3.9757479375807576,0.251525
1382,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SI1026.waV,5,0,1.8944375,1.8944375,2.6393058625581474,2.6393058625581474,0.3788875
1383,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SI1488.waV,12,0,3.5904375,3.5904375,3.342211081518617,3.7091773160624757,0.26960156250000006
1384,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SI858.waV,17,0,4.5504375,4.5504375,3.7359045146757865,3.7359045146757865,0.26767279411764705
1385,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SX138.waV,10,0,3.12325,3.12325,3.201793004082286,3.201793004082286,0.312325
1386,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SX228.waV,7,0,1.97125,1.97125,3.5510462904248574,3.5510462904248574,0.28160714285714283
1387,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SX318.waV,9,0,2.816,2.816,3.1960227272727275,3.1960227272727275,0.3128888888888889
1388,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SX408.waV,12,0,2.841625,2.841625,4.2229358201733165,4.2229358201733165,0.23680208333333333
1389,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FLAS0\SX48.waV,11,0,2.912,2.912,3.7774725274725274,4.337539432176657,0.2305454545454545
1390,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SA1.waV,12,0,3.4944375,3.4944375,3.4340290819337875,3.4340290819337875,0.291203125
1391,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SA2.waV,7,0,2.649625,2.649625,2.6418832853705716,2.6418832853705716,0.37851785714285713
1392,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SI1040.waV,14,0,3.417625,3.417625,4.096411982005047,4.096411982005047,0.24411607142857145
1393,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SI1670.waV,11,0,2.937625,2.937625,3.7445215097229902,3.7445215097229902,0.2670568181818182
1394,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SI2300.waV,8,0,2.944,2.944,2.717391304347826,3.2467532467532467,0.308
1395,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SX140.waV,13,0,3.60325,3.60325,3.6078540206757785,4.319475017651701,0.23150961538461537
1396,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SX230.waV,10,0,3.705625,3.705625,2.698600101197504,3.2333030211175102,0.30928125
1397,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SX320.waV,14,0,3.168,3.168,4.419191919191919,4.419191919191919,0.22628571428571428
1398,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SX410.waV,8,0,2.681625,2.681625,2.9832657437188272,2.9832657437188272,0.335203125
1399,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FMML0\SX50.waV,13,1,3.2,3.2,4.0625,4.6164772727272725,0.21661538461538463
1400,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SA1.waV,11,0,3.6224375,3.6224375,3.0366293414310115,3.0366293414310115,0.3293125
1401,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SA2.waV,12,0,3.1168125,3.1168125,3.8500872285387717,4.453671379362336,0.22453385416666669
1402,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SI1108.waV,14,0,4.0384375,4.0384375,3.4666873017101296,3.4666873017101296,0.2884598214285714
1403,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SI1846.waV,9,0,2.329625,2.329625,3.863282717175511,3.863282717175511,0.25884722222222223
1404,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SI478.waV,14,0,3.28325,3.28325,4.2640676159293385,4.2640676159293385,0.23451785714285714
1405,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SX118.waV,11,0,2.8928125,2.8928125,3.8025278167872965,3.8025278167872965,0.2629829545454545
1406,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SX208.waV,9,0,3.5264375,3.5264375,2.552150718678553,2.552150718678553,0.3918263888888889
1407,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SX28.waV,8,0,3.3088125,3.3088125,2.417785837063901,3.0229674676743223,0.33080078125
1408,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SX298.waV,13,0,3.488,3.488,3.727064220183486,4.3449197860962565,0.23015384615384615
1409,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FSXA0\SX388.waV,18,0,3.904,3.904,4.610655737704918,4.610655737704918,0.21688888888888888
1410,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SA1.waV,14,0,3.936,3.936,3.5569105691056913,3.897550111358575,0.25657142857142856
1411,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SA2.waV,13,0,3.712,3.712,3.5021551724137927,4.415760869565218,0.22646153846153846
1412,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SI1009.waV,9,0,2.7008125,2.7008125,3.332330548677481,4.2808091918486255,0.23360069444444445
1413,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SI1390.waV,22,1,5.0944375,5.0944375,4.318435548576266,5.088801023542935,0.19650994318181814
1414,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SI1639.waV,8,0,2.304,2.304,3.4722222222222223,3.4722222222222223,0.288
1415,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SX109.waV,10,0,3.31525,3.31525,3.0163637734710806,3.0163637734710806,0.33152499999999996
1416,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SX19.waV,13,0,2.9824375,2.9824375,4.358850772229091,4.358850772229091,0.22941826923076925
1417,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SX199.waV,17,0,4.032,4.032,4.216269841269841,4.216269841269841,0.2371764705882353
1418,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SX289.waV,10,0,3.0784375,3.0784375,3.2484011775454267,3.6938278445360204,0.270721875
1419,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\FTLH0\SX379.waV,9,0,2.777625,2.777625,3.240178209801539,3.240178209801539,0.308625
1420,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SA1.waV,13,0,3.097625,3.097625,4.196763649570236,4.196763649570236,0.23827884615384615
1421,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SA2.waV,10,0,2.6944375,2.6944375,3.71134977152003,3.71134977152003,0.26944375
1422,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SI1004.waV,15,0,4.30725,4.30725,3.4825004353125544,3.4825004353125544,0.28714999999999996
1423,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SI1634.waV,9,0,2.5088125,2.5088125,3.5873545751226925,3.5873545751226925,0.27875694444444443
1424,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SI530.waV,18,0,3.98725,3.98725,4.514389616903881,4.514389616903881,0.2215138888888889
1425,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SX104.waV,7,0,2.0224375,2.0224375,3.461169999072901,3.461169999072901,0.2889196428571429
1426,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SX14.waV,12,0,2.9504375,2.9504375,4.067193424703963,4.067193424703963,0.24586979166666667
1427,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SX194.waV,7,0,1.785625,1.785625,3.92019600980049,3.92019600980049,0.25508928571428574
1428,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SX284.waV,12,0,3.3344375,3.3344375,3.5988078948848194,3.5988078948848194,0.27786979166666664
1429,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MCHH0\SX374.waV,7,0,2.041625,2.041625,3.4286414008449158,3.4286414008449158,0.2916607142857143
1430,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SA1.waV,13,0,3.744,3.744,3.472222222222222,3.472222222222222,0.28800000000000003
1431,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SA2.waV,8,0,2.45125,2.45125,3.263640999490056,3.263640999490056,0.30640625
1432,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SI1583.waV,10,0,2.57925,2.57925,3.8770960550547637,3.8770960550547637,0.257925
1433,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SI2213.waV,6,0,1.9584375,1.9584375,3.063666826232647,3.939027142358903,0.2538697916666666
1434,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SI953.waV,17,0,4.64,4.64,3.6637931034482762,4.094412331406552,0.24423529411764702
1435,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SX143.waV,10,0,2.8928125,2.8928125,3.4568434698066333,3.4568434698066333,0.28928125
1436,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SX233.waV,6,0,2.3744375,2.3744375,2.526914269169014,2.9480860472615045,0.339203125
1437,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SX323.waV,9,0,2.77125,2.77125,3.247631935047361,3.6981868611639013,0.27040277777777777
1438,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SX413.waV,10,0,3.129625,3.129625,3.195270998921596,3.195270998921596,0.3129625
1439,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDLF0\SX53.waV,11,0,3.0464375,3.0464375,3.610774880495661,4.015743540014831,0.24901988636363637
1440,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SA1.waV,10,1,3.577625,3.577625,2.795150414031655,3.1001743848091454,0.3225625
1441,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SA2.waV,10,1,3.5008125,3.5008125,2.856479745773303,3.1597448506033143,0.31648124999999994
1442,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SI2174.waV,3,1,2.19525,2.19525,1.366586949094636,1.7993702204228519,0.5557500000000001
1443,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SI2196.waV,16,0,4.4544375,4.4544375,3.591923783867211,3.8880071685132167,0.257201171875
1444,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SI936.waV,12,0,3.53925,3.53925,3.3905488450942998,3.3905488450942998,0.2949375
1445,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SX126.waV,10,0,2.624,2.624,3.8109756097560976,3.8109756097560976,0.2624
1446,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SX216.waV,7,0,2.4448125,2.4448125,2.8632052560267915,2.8632052560267915,0.34925892857142854
1447,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SX306.waV,9,0,2.592,2.592,3.4722222222222223,3.9335664335664333,0.25422222222222224
1448,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SX36.waV,13,0,3.60325,3.60325,3.6078540206757785,3.6078540206757785,0.2771730769230769
1449,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MDVC0\SX396.waV,16,0,3.98725,3.98725,4.012790770581228,4.012790770581228,0.249203125
1450,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SA1.waV,10,1,4.281625,4.281625,2.335561848597203,2.746026842412385,0.3641625
1451,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SA2.waV,9,1,3.065625,3.065625,2.9357798165137616,3.336268013530421,0.29973611111111104
1452,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SI1019.waV,11,0,3.21925,3.21925,3.4169449405917525,3.4169449405917525,0.2926590909090909
1453,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SI1649.waV,6,0,1.664,1.664,3.605769230769231,3.605769230769231,0.2773333333333333
1454,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SI497.waV,15,2,4.78725,4.78725,3.1333228889237033,4.298456137837158,0.23264166666666675
1455,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SX119.waV,10,0,2.77125,2.77125,3.608479927830401,4.055766793409378,0.24656250000000002
1456,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SX209.waV,8,1,2.83525,2.83525,2.821620668371396,3.7285173317797837,0.26820312500000004
1457,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SX29.waV,4,2,2.464,2.464,1.6233766233766234,2.7472527472527473,0.364
1458,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SX299.waV,11,0,2.7904375,2.7904375,3.942034179228168,3.942034179228168,0.25367613636363634
1459,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MERS0\SX389.waV,11,1,3.2128125,3.2128125,3.4237914599747103,3.781611912077523,0.2644375
1460,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SA1.waV,13,0,4.256,4.256,3.0545112781954886,3.0545112781954886,0.3273846153846154
1461,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SA2.waV,14,0,3.392,3.392,4.127358490566038,4.127358490566038,0.24228571428571427
1462,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SI1450.waV,19,1,6.2144375,6.2144375,3.0573965865776267,3.3040964274457383,0.30265460526315785
1463,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SI2080.waV,7,0,2.3104375,2.3104375,3.0297292179511457,3.0297292179511457,0.3300625
1464,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SI820.waV,17,1,6.1248125,6.1248125,2.7755951712807536,2.9862216610857986,0.3348713235294118
1465,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SX10.waV,9,0,3.0144375,3.0144375,2.9856316476954654,2.9856316476954654,0.3349375
1466,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SX100.waV,11,0,4.9344375,4.9344375,2.2292307887170524,3.5040565427305754,0.28538352272727274
1467,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SX190.waV,10,0,2.8928125,2.8928125,3.4568434698066333,3.4568434698066333,0.28928125
1468,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SX280.waV,5,0,1.984,1.984,2.5201612903225805,2.5201612903225805,0.3968
1469,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MGRT0\SX370.waV,12,0,3.36,3.36,3.5714285714285716,3.5714285714285716,0.27999999999999997
1470,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SA1.waV,12,0,3.328,3.328,3.605769230769231,3.605769230769231,0.2773333333333333
1471,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SA2.waV,11,0,2.681625,2.681625,4.101990397613387,4.101990397613387,0.2437840909090909
1472,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SI1273.waV,21,0,4.5888125,4.5888125,4.576347366557251,4.576347366557251,0.21851488095238097
1473,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SI1903.waV,11,0,2.656,2.656,4.1415662650602405,4.1415662650602405,0.24145454545454548
1474,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SI643.waV,11,0,3.129625,3.129625,3.5147980988137557,3.9670911754761633,0.25207386363636364
1475,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SX103.waV,8,0,2.8608125,2.8608125,2.7964083630087604,3.586790523026915,0.27880078125
1476,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SX13.waV,6,0,2.2848125,2.2848125,2.626036053286648,3.2216386730875715,0.31040104166666665
1477,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SX193.waV,6,0,2.265625,2.265625,2.6482758620689655,2.6482758620689655,0.3776041666666667
1478,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SX283.waV,12,0,3.456,3.456,3.4722222222222223,3.4722222222222223,0.288
1479,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKDR0\SX373.waV,7,0,2.88,2.88,2.430555555555556,2.430555555555556,0.4114285714285714
1480,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SA1.waV,11,1,3.3344375,3.3344375,3.298907236977751,3.649105347183347,0.2740397727272727
1481,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SA2.waV,10,0,2.6048125,2.6048125,3.839047916116803,3.839047916116803,0.26048125
1482,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SI1100.waV,13,0,3.15525,3.15525,4.120117264876,4.693776233244572,0.21304807692307695
1483,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SI1730.waV,18,0,3.9104375,3.9104375,4.60306551376924,4.60306551376924,0.21724652777777778
1484,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SI470.waV,6,0,1.7088125,1.7088125,3.5112102702900403,4.606857499340164,0.21706770833333333
1485,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SX110.waV,9,0,2.6624375,2.6624375,3.3803610413389986,4.0701536200341994,0.24569097222222228
1486,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SX20.waV,7,0,2.9504375,2.9504375,2.3725294977439786,2.6482862986652163,0.37760267857142854
1487,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SX200.waV,10,0,2.6048125,2.6048125,3.839047916116803,4.792930427619262,0.208640625
1488,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SX290.waV,15,0,3.904,3.904,3.8422131147540983,3.8422131147540983,0.26026666666666665
1489,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MKJL0\SX380.waV,6,0,2.0864375,2.0864375,2.8757151843752804,3.53103448275862,0.28320312500000006
1490,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SA1.waV,11,0,3.6928125,3.6928125,2.9787594144029788,2.9787594144029788,0.33571022727272726
1491,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SA2.waV,10,0,3.097625,3.097625,3.2282797304386426,3.735786499801536,0.26768125
1492,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SI1580.waV,7,1,2.99525,2.99525,2.3370336365912694,3.868204738550804,0.2585178571428572
1493,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SI2210.waV,8,0,2.03525,2.03525,3.930721041641076,3.930721041641076,0.25440625
1494,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SI950.waV,15,3,5.472,5.472,2.7412280701754383,4.040948275862069,0.24746666666666664
1495,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SX140.waV,14,0,2.89925,2.89925,4.8288350435457446,4.8288350435457446,0.2070892857142857
1496,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SX230.waV,8,0,3.552,3.552,2.2522522522522523,2.487562189054726,0.402
1497,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SX320.waV,13,0,3.808,3.808,3.4138655462184877,4.145408163265306,0.24123076923076925
1498,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SX410.waV,7,0,2.752,2.752,2.543604651162791,2.543604651162791,0.3931428571428571
1499,C:\Users\Ian\Desktop\OUTPUT\TEST\DR7\MNJM0\SX50.waV,12,2,3.3984375,3.3984375,3.5310344827586206,4.401347912798295,0.22720312499999998
